inning,top_or_bottom,atbat_num_within_game,batter_name,batter_team,stand,pitcher_name,pitcher_team,p_throws,home_team_runs,away_team_runs,pitch_type_name,pitch_type_confidence,balls,strikes,last_pitch_in_atbat,pitch_num_within_atbat,break_angle,break_length,break_y,start_speed,end_speed,spin_dir,spin_rate,sz_bot,sz_top,zone,decision
4,bottom,33,Jose Altuve,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,4,0,sinker,0.917,1,2,1,4,21.7,6.7,23.8,87.7,80.4,237.093,2149.272,1.448,3.104,12,Ball
5,top,34,Kyle Seager,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,0,slider,0.942,0,0,0,1,-3.2,7.5,23.9,83.2,76.7,165.742,2489.466,1.535,3.371,11,Ball
5,top,34,Kyle Seager,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,0,two-seam fastball,0.919,1,0,0,2,35.7,6.1,23.8,91.2,84,237.81,2279.771,1.535,3.371,11,Ball
5,top,34,Kyle Seager,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,0,four-seam fastball,0.571,2,0,1,3,41.2,5.6,23.8,92.4,84.9,233.434,2234.182,1.535,3.371,13,Strike
5,top,35,Danny Valencia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,0,two-seam fastball,0.928,0,0,0,1,39.4,7.8,23.8,92.3,84.1,255.153,2236.273,1.589,3.467,13,Ball
5,top,35,Danny Valencia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,0,two-seam fastball,0.937,1,0,1,2,46.3,6.8,23.8,92.5,83.8,242.851,2260.988,1.589,3.467,8,Strike
5,top,36,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,slider,0.906,0,0,0,1,14,7.4,23.8,85.4,78.1,234.807,2477.666,1.589,3.467,13,Ball
5,top,36,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.926,1,0,0,2,41.7,6.1,23.8,92.5,85.3,239.08,2308.731,1.589,3.467,7,Strike
5,top,36,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.936,1,1,1,3,42.3,6.2,23.8,93.1,85.7,240.947,2368.546,1.589,3.467,13,Strike
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.923,0,0,0,1,42.7,7.4,23.8,91.5,83.9,247.795,2282.461,1.504,3.301,13,Ball
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.925,1,0,0,2,43.8,6.8,23.8,90.8,82.8,241.152,2307.532,1.504,3.301,9,Ball
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.918,2,0,0,3,37,8.2,23.8,90.9,83.1,260.155,2190.267,1.504,3.301,4,Strike
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,slider,0.929,2,1,0,4,-7.3,6.8,23.8,84.1,77.4,162.796,2495.875,1.504,3.301,12,Ball
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.922,3,1,0,5,35.9,8.1,23.8,91.9,84.7,262.267,2218.264,1.504,3.301,7,Strike
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,slider,0.92,3,2,0,6,-9.9,6.3,23.8,83.6,76.6,160.757,2673.265,1.504,3.301,6,Strike
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.936,3,2,0,7,43.6,6.9,23.8,92.2,84,244.782,2397.833,1.504,3.301,4,Strike
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.93,3,2,0,8,38.8,7.5,23.8,92,84.4,254.507,2350.625,1.504,3.301,5,Strike
5,top,37,Carlos Ruiz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,slider,0.905,3,2,1,9,0.6,6.1,23.8,84.6,77,184.449,2608.533,1.504,3.301,1,Strike
5,top,38,Guillermo Heredia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.937,0,0,0,1,42.2,6.5,23.8,93.1,84.8,243.363,2339.883,1.504,3.301,12,Strike
5,top,38,Guillermo Heredia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.936,0,1,0,2,43.3,6.8,23.8,93.3,84.6,245.992,2311.004,1.504,3.301,14,Ball
5,top,38,Guillermo Heredia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.936,1,1,0,3,41.6,6.7,23.8,92.8,84.7,246.024,2400.683,1.504,3.301,12,Strike
5,top,38,Guillermo Heredia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.935,1,2,0,4,43,6.2,23.8,92.9,84.6,239.061,2364.865,1.504,3.301,14,Ball
5,top,38,Guillermo Heredia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.929,2,2,0,5,40.8,7.2,23.8,92.3,84.4,250.005,2303.22,1.504,3.301,14,Ball
5,top,38,Guillermo Heredia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.928,3,2,1,6,37.5,7.8,23.8,91.9,84.4,258.112,,1.504,3.301,6,Strike
5,bottom,39,Jose Altuve,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.907,0,0,0,1,29.7,6.8,23.7,87.3,79.1,238.86,2094.062,1.448,3.104,12,Ball
5,bottom,39,Jose Altuve,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.88,1,0,0,2,31.1,6.7,23.8,86.8,79.3,237.544,,1.448,3.104,12,Ball
5,bottom,39,Jose Altuve,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,4,1,slider,0.902,2,0,0,3,0.7,9.5,23.9,82,76.3,336.946,,1.448,3.104,8,Strike
5,bottom,39,Jose Altuve,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.921,2,1,0,4,31.2,7.4,23.8,87.8,80.1,246.965,,1.448,3.104,3,Strike
5,bottom,39,Jose Altuve,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.813,2,2,1,5,25.8,6.5,23.8,86.7,79.7,232.45,,1.448,3.104,2,Strike
5,bottom,40,Josh Reddick,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,curveball,0.879,0,0,0,1,-4.4,11.2,23.9,78.7,72.6,34.081,,1.589,3.467,14,Ball
5,bottom,40,Josh Reddick,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,changeup,0.938,1,0,1,2,23,9.7,23.9,82.7,77,271.484,,1.589,3.467,7,Strike
5,bottom,41,Carlos Beltran,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.898,0,0,0,1,28.5,7.5,23.9,87.9,81.4,248.954,2033.018,1.589,3.467,13,Ball
5,bottom,41,Carlos Beltran,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,curveball,0.898,1,0,0,2,-7.7,10.8,23.8,79,72.5,66.556,,1.589,3.467,14,Ball
5,bottom,41,Carlos Beltran,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.898,2,0,0,3,29.3,7.5,23.8,87.4,80.1,248.404,2109.656,1.589,3.467,11,Ball
5,bottom,41,Carlos Beltran,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.726,3,0,0,4,30.1,7,23.8,86.5,79.2,237.906,2046.96,1.589,3.467,14,Strike
5,bottom,41,Carlos Beltran,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.591,3,1,0,5,32.5,5.5,23.8,85.9,78.3,220.231,,1.589,3.467,11,Strike
5,bottom,41,Carlos Beltran,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.857,3,2,0,6,33.9,6.3,23.8,87.3,79.7,231.35,,1.589,3.467,4,Strike
5,bottom,41,Carlos Beltran,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,changeup,0.968,3,2,0,7,27.4,10.1,23.8,83.1,76.3,269.714,,1.589,3.467,13,Strike
5,bottom,41,Carlos Beltran,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,curveball,0.714,3,2,1,8,-4.9,11.8,23.8,78.6,72,29.222,,1.589,3.467,11,Strike
6,top,42,Jean Segura,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,slider,0.939,0,0,0,1,-8.4,6.9,23.8,82.6,75.4,158.531,2526.808,1.504,3.301,7,Strike
6,top,42,Jean Segura,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,slider,0.958,0,1,0,2,-9,12.5,23.9,79.5,73.4,34.753,2778.686,1.504,3.301,14,Ball
6,top,42,Jean Segura,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,slider,0.909,1,1,0,3,-14.3,6.8,23.8,82,75.3,146.336,2595.604,1.504,3.301,11,Ball
6,top,42,Jean Segura,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.926,2,1,0,4,39.3,7.3,23.8,92.4,84.3,250.425,2197.246,1.504,3.301,14,Ball
6,top,42,Jean Segura,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.93,3,1,1,5,40.5,7.7,23.8,91.2,83.1,252.909,2130.049,1.504,3.301,1,Strike
6,top,43,Benjamin Gamel,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,knuckle curveball,0.624,0,0,0,1,-10.4,13.9,23.8,78.4,71.9,31.774,2705.335,1.504,3.301,9,Strike
6,top,43,Benjamin Gamel,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.934,0,1,0,2,40.5,6,23.8,90.9,83.3,237.333,,1.504,3.301,11,Ball
6,top,43,Benjamin Gamel,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,slider,0.914,1,1,1,3,-8.8,13.3,23.9,79.5,73.7,28.089,,1.504,3.301,13,Strike
6,top,44,Robinson Cano,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,slider,0.981,0,0,0,1,-3.4,10,23.9,85.5,77.6,14.933,,1.513,3.319,8,Strike
6,top,44,Robinson Cano,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,changeup,0.902,0,1,0,2,36.3,9.8,23.8,84,76.7,260.237,,1.513,3.319,14,Ball
6,top,44,Robinson Cano,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,slider,0.932,1,1,0,3,-9.4,8.1,23.9,82,76.3,131.787,,1.513,3.319,9,Strike
6,top,44,Robinson Cano,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,knuckle curveball,0.989,1,2,0,4,-8.6,15.3,23.8,74.7,68.6,27.59,,1.513,3.319,14,Ball
6,top,44,Robinson Cano,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.934,2,2,0,5,43.8,7.8,23.8,92.3,83.9,253.309,,1.513,3.319,11,Ball
6,top,44,Robinson Cano,Seattle Mariners,L,Brad Peacock,Houston Astros,R,4,1,slider,0.941,3,2,1,6,7.8,7.5,23.9,82.9,76.8,220.505,,1.513,3.319,13,Ball
6,top,45,Nelson Cruz,Seattle Mariners,R,Brad Peacock,Houston Astros,R,4,1,two-seam fastball,0.932,0,0,1,1,39.2,7.4,23.8,92.1,84.6,253.039,,1.535,3.371,8,Strike
6,bottom,46,Yulieski Gurriel,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.906,0,0,0,1,25.3,6.5,23.8,87.3,80,234.033,2110.366,1.535,3.371,12,Ball
6,bottom,46,Yulieski Gurriel,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.723,1,0,1,2,27,8.8,23.8,85.4,79.6,265.379,,1.535,3.371,11,Strike
6,bottom,47,Marwin Gonzalez,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,changeup,0.982,0,0,0,1,28.8,7.9,23.8,83.5,76.2,243.627,1625.503,1.535,3.371,6,Strike
6,bottom,47,Marwin Gonzalez,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,slider,0.905,0,1,0,2,0.8,8.2,23.9,82.9,77.2,205.836,,1.535,3.371,14,Ball
6,bottom,47,Marwin Gonzalez,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,sinker,0.896,1,1,0,3,28.5,6.9,23.8,86.9,80.2,240.405,,1.535,3.371,12,Strike
6,bottom,47,Marwin Gonzalez,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,changeup,0.915,1,2,0,4,24.3,10,23.9,83.4,77.1,272.997,,1.535,3.371,13,Ball
6,bottom,47,Marwin Gonzalez,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,4,1,curveball,0.623,2,2,1,5,-8.5,10,23.8,79.5,72.9,91.098,,1.535,3.371,14,Strike
6,bottom,48,Evan Gattis,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,5,1,changeup,0.989,0,0,0,1,34.9,8.7,23.8,83.6,76.9,250.337,,1.565,3.411,14,Ball
6,bottom,48,Evan Gattis,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,5,1,slider,0.877,1,0,0,2,2.7,8.2,23.9,81.9,77,221.555,,1.565,3.411,12,Ball
6,bottom,48,Evan Gattis,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,5,1,sinker,0.713,2,0,0,3,28.5,7.8,23.9,86.6,79.9,248.513,,1.565,3.411,14,Ball
6,bottom,48,Evan Gattis,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,5,1,slider,0.881,3,0,0,4,-3.5,9,23.9,81.5,75.6,116.665,2150.19,1.565,3.411,9,Strike
6,bottom,48,Evan Gattis,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,5,1,sinker,0.925,3,1,0,5,36.1,6.9,23.8,88.3,81.2,241.906,,1.565,3.411,1,Strike
6,bottom,48,Evan Gattis,Houston Astros,R,Samuel Gaviglio,Seattle Mariners,R,5,1,curveball,0.791,3,2,1,6,-4.9,11,23.9,79.2,73.4,36.09,,1.565,3.411,4,Strike
6,bottom,49,Nori Aoki,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,5,1,curveball,0.936,0,0,0,1,-5.1,12.4,23.9,77.4,71.3,26.538,,1.627,3.549,11,Strike
6,bottom,49,Nori Aoki,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,5,1,sinker,0.791,0,1,0,2,22.7,5.8,23.8,86.8,79.5,219.947,2011.298,1.627,3.549,14,Ball
6,bottom,49,Nori Aoki,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,5,1,curveball,0.895,1,1,0,3,-10.7,10.8,23.9,79.1,73.2,67.909,2119.121,1.627,3.549,14,Strike
6,bottom,49,Nori Aoki,Houston Astros,L,Samuel Gaviglio,Seattle Mariners,R,5,1,curveball,0.919,1,2,1,4,-8.2,11.7,23.9,78.6,72.7,45.762,,1.627,3.549,14,Strike
7,top,50,Kyle Seager,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,two-seam fastball,0.9,0,0,0,1,38.9,5.8,23.8,90.5,83.1,234.425,2222.911,1.535,3.371,11,Ball
7,top,50,Kyle Seager,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,slider,0.922,1,0,0,2,-0.5,7.2,23.8,83,76.6,185.571,,1.535,3.371,11,Strike
7,top,50,Kyle Seager,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,slider,0.942,1,1,0,3,-8.7,9.5,23.9,80.6,75.4,78.387,,1.535,3.371,7,Strike
7,top,50,Kyle Seager,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,two-seam fastball,0.921,1,2,1,4,38.9,8.1,23.8,91.4,84,259.493,,1.535,3.371,11,Strike
7,top,51,Danny Valencia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,5,1,slider,0.943,0,0,0,1,-10,8,23.9,82.3,76.5,126.38,2666.344,1.535,3.371,5,Strike
7,top,51,Danny Valencia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,5,1,knuckle curveball,0.737,0,1,0,2,-7.9,14.5,23.9,77.3,71.7,25.134,,1.535,3.371,13,Ball
7,top,51,Danny Valencia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,5,1,two-seam fastball,0.932,1,1,0,3,44.3,6.7,23.8,92.2,83.7,242.695,,1.535,3.371,14,Strike
7,top,51,Danny Valencia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,5,1,slider,0.906,1,2,0,4,-23.6,7.8,23.8,82,75.1,124.114,,1.535,3.371,12,Strike
7,top,51,Danny Valencia,Seattle Mariners,R,Brad Peacock,Houston Astros,R,5,1,two-seam fastball,0.91,1,2,1,5,35.1,8.1,23.9,90.7,84.3,262.373,,1.535,3.371,8,Strike
7,top,52,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,knuckle curveball,0.794,0,0,0,1,-10,13.4,23.8,78.2,72.1,34.02,2682.84,1.589,3.467,11,Ball
7,top,52,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,four-seam fastball,0.892,1,0,0,2,46.7,5.4,23.8,92.2,84,229.146,,1.589,3.467,14,Ball
7,top,52,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,two-seam fastball,0.92,2,0,0,3,40.4,6.8,23.8,91.6,84.1,244.407,2364.935,1.589,3.467,13,Ball
7,top,52,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,two-seam fastball,0.902,3,0,0,4,42.8,6.4,23.8,90.2,82.9,238.806,,1.589,3.467,8,Strike
7,top,52,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,two-seam fastball,0.914,3,1,0,5,35.5,6.8,23.8,90.7,84,246.15,,1.589,3.467,13,Strike
7,top,52,Jarrod Dyson,Seattle Mariners,L,Brad Peacock,Houston Astros,R,5,1,two-seam fastball,0.93,3,2,1,6,45.7,6.1,23.8,92.1,84.1,236.598,,1.589,3.467,14,Strike
7,bottom,53,Alex Bregman,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,5,1,two-seam fastball,0.831,0,0,1,1,32.3,3.9,23.8,93,84.7,211.17,,1.535,3.371,2,Strike
7,bottom,54,George Springer,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,5,1,two-seam fastball,0.978,0,0,0,1,38.8,4.1,23.8,92.3,83.9,213.446,,1.601,3.49,14,Ball
7,bottom,54,George Springer,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,5,1,slider,0.899,1,0,0,2,-4,8.3,23.8,84.6,77.7,153.386,2499.729,1.601,3.49,14,Ball
7,bottom,54,George Springer,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,5,1,slider,0.889,2,0,0,3,4.8,8.5,23.8,82.3,76.6,257.084,,1.601,3.49,2,Strike
7,bottom,54,George Springer,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,5,1,two-seam fastball,0.98,2,1,0,4,30.3,6,23.8,92.7,85.4,239.522,,1.601,3.49,11,Ball
7,bottom,54,George Springer,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,5,1,two-seam fastball,0.982,3,1,1,5,35.1,4.9,23.8,93.1,85.5,223.381,,1.601,3.49,8,Strike
7,bottom,55,Jose Altuve,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,6,1,two-seam fastball,0.98,0,0,0,1,39.7,5.7,23.8,93.3,85.3,235.211,2464.256,1.448,3.104,2,Strike
7,bottom,55,Jose Altuve,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,6,1,two-seam fastball,0.981,0,1,0,2,43,4.2,23.8,94.1,85.9,216.594,,1.448,3.104,13,Ball
7,bottom,55,Jose Altuve,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,6,1,two-seam fastball,0.925,1,1,0,3,34.3,3.9,23.8,93.4,85.3,213.151,,1.448,3.104,11,Strike
7,bottom,55,Jose Altuve,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,6,1,four-seam fastball,0.79,1,2,1,4,29.4,3.4,23.8,95.2,87.4,205.877,,1.448,3.104,5,Strike
7,bottom,56,Josh Reddick,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,1,four-seam fastball,0.7,0,0,0,1,30.8,3.6,23.8,93.5,85.6,206.996,,1.589,3.467,5,Strike
7,bottom,56,Josh Reddick,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,1,slider,0.9,0,1,0,2,-2.2,8,23.9,83.9,78.5,176.544,2472.618,1.589,3.467,14,Strike
7,bottom,56,Josh Reddick,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,1,slider,0.901,0,2,0,3,-1.8,9.8,23.8,83.7,77,352.924,2394.046,1.589,3.467,14,Ball
7,bottom,56,Josh Reddick,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,1,four-seam fastball,0.79,1,2,0,4,27.7,3.7,23.8,94,86.3,207.04,2280.434,1.589,3.467,11,Ball
7,bottom,56,Josh Reddick,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,1,two-seam fastball,0.786,2,2,1,5,35.9,3.4,23.8,94.2,85.9,208.86,,1.589,3.467,3,Strike
8,top,57,Carlos Ruiz,Seattle Mariners,R,James Hoyt,Houston Astros,R,6,1,four-seam fastball,0.887,0,0,0,1,40.3,5.6,23.8,93.4,85.6,233.453,2107.429,1.504,3.301,11,Ball
8,top,57,Carlos Ruiz,Seattle Mariners,R,James Hoyt,Houston Astros,R,6,1,four-seam fastball,0.849,1,0,0,2,37,6.9,23.8,92.8,85.6,247.884,2264.74,1.504,3.301,4,Strike
8,top,57,Carlos Ruiz,Seattle Mariners,R,James Hoyt,Houston Astros,R,6,1,slider,0.897,1,1,0,3,-0.1,9.9,23.9,84.5,78.6,349.542,,1.504,3.301,14,Strike
8,top,57,Carlos Ruiz,Seattle Mariners,R,James Hoyt,Houston Astros,R,6,1,slider,0.9,1,2,0,4,-0.9,9.6,23.9,84.6,78.2,350.097,2714.112,1.504,3.301,14,Ball
8,top,57,Carlos Ruiz,Seattle Mariners,R,James Hoyt,Houston Astros,R,6,1,four-seam fastball,0.889,2,2,1,5,43.3,6.6,23.8,94.1,86.4,244.148,,1.504,3.301,1,Strike
8,top,58,Guillermo Heredia,Seattle Mariners,R,James Hoyt,Houston Astros,R,6,1,four-seam fastball,0.893,0,0,0,1,43,5.7,23.8,94.3,86.5,233.16,,1.504,3.301,13,Strike
8,top,58,Guillermo Heredia,Seattle Mariners,R,James Hoyt,Houston Astros,R,6,1,four-seam fastball,0.894,0,1,1,2,42.8,5.9,23.8,94.6,87,237.557,,1.504,3.301,5,Strike
8,top,59,Jean Segura,Seattle Mariners,R,James Hoyt,Houston Astros,R,6,1,four-seam fastball,0.893,0,0,1,1,45.1,5.3,23.8,94.4,86.1,230.065,,1.504,3.301,1,Strike
8,top,60,Benjamin Gamel,Seattle Mariners,L,Reymin Guduan,Houston Astros,L,6,2,slider,0.909,0,0,0,1,6.2,8.6,23.9,86,79.6,277.311,,1.513,3.319,8,Strike
8,top,60,Benjamin Gamel,Seattle Mariners,L,Reymin Guduan,Houston Astros,L,6,2,slider,0.906,0,1,0,2,4.5,8,23.9,87.4,81,267.724,2496.404,1.513,3.319,1,Strike
8,top,60,Benjamin Gamel,Seattle Mariners,L,Reymin Guduan,Houston Astros,L,6,2,slider,0.907,0,2,1,3,5.5,8.2,23.9,86.4,79.9,262.564,,1.513,3.319,6,Strike
8,top,61,Robinson Cano,Seattle Mariners,L,Reymin Guduan,Houston Astros,L,6,2,four-seam fastball,0.922,0,0,0,1,-32,3,23.8,96.7,88,159.547,,1.535,3.371,8,Strike
8,top,61,Robinson Cano,Seattle Mariners,L,Reymin Guduan,Houston Astros,L,6,2,slider,0.908,0,1,0,2,4.9,8.5,23.9,86.9,80.3,281.736,2523.434,1.535,3.371,13,Strike
8,top,61,Robinson Cano,Seattle Mariners,L,Reymin Guduan,Houston Astros,L,6,2,slider,0.863,0,2,0,3,4.5,7.4,23.9,90.3,83.3,218.77,,1.535,3.371,13,Ball
8,top,61,Robinson Cano,Seattle Mariners,L,Reymin Guduan,Houston Astros,L,6,2,four-seam fastball,0.928,1,2,1,4,-35.9,3.6,23.8,96.2,87.5,151.376,2556.847,1.535,3.371,8,Strike
8,top,62,Nelson Cruz,Seattle Mariners,R,Luke Gregerson,Houston Astros,R,6,2,slider,0.902,0,0,0,1,-11.5,10.1,23.9,81.3,75.2,72.628,,1.589,3.467,6,Strike
8,top,62,Nelson Cruz,Seattle Mariners,R,Luke Gregerson,Houston Astros,R,6,2,slider,0.9,0,1,0,2,-10.6,9.2,23.8,82.1,75.8,91.76,,1.589,3.467,14,Strike
8,top,62,Nelson Cruz,Seattle Mariners,R,Luke Gregerson,Houston Astros,R,6,2,slider,0.901,0,2,0,3,-10.4,9.9,23.9,82,75.5,73.187,2608.861,1.589,3.467,14,Ball
8,top,62,Nelson Cruz,Seattle Mariners,R,Luke Gregerson,Houston Astros,R,6,2,two-seam fastball,0.896,1,2,0,4,24.4,7.1,23.8,90.7,83.4,250.594,,1.589,3.467,14,Ball
8,top,62,Nelson Cruz,Seattle Mariners,R,Luke Gregerson,Houston Astros,R,6,2,slider,0.902,2,2,1,5,-14.4,9.3,23.9,82.3,76.2,90.819,,1.589,3.467,14,Strike
8,bottom,63,Carlos Beltran,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,2,four-seam fastball,0.601,0,0,0,1,29.3,3.7,23.8,92.1,83.9,206.981,2368.807,1.565,3.411,12,Strike
8,bottom,63,Carlos Beltran,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,2,two-seam fastball,0.965,0,1,0,2,30.9,4.2,23.8,93.8,86.2,213.33,2470.16,1.565,3.411,13,Ball
8,bottom,63,Carlos Beltran,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,2,slider,0.9,1,1,0,3,-1.2,10.6,23.8,82.7,75.7,357.934,,1.565,3.411,9,Strike
8,bottom,63,Carlos Beltran,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,2,two-seam fastball,0.982,1,2,1,4,29.8,5.4,23.8,92.1,85.2,231.401,,1.565,3.411,11,Strike
8,bottom,64,Yulieski Gurriel,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,6,2,slider,0.903,0,0,0,1,-1.3,9.8,23.9,83.1,77.3,4.023,,1.565,3.411,4,Strike
8,bottom,64,Yulieski Gurriel,Houston Astros,R,Emilio Pagan,Seattle Mariners,R,6,2,two-seam fastball,0.968,0,1,1,2,40.5,3.9,23.8,92.6,84.9,213.835,,1.565,3.411,2,Strike
8,bottom,65,Marwin Gonzalez,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,2,slider,0.901,0,0,0,1,0.1,10.8,23.9,82.8,76.7,355.78,,1.535,3.371,7,Strike
8,bottom,65,Marwin Gonzalez,Houston Astros,L,Emilio Pagan,Seattle Mariners,R,6,2,two-seam fastball,0.982,0,1,0,2,35.6,5.3,23.8,93.5,85.7,226.371,,1.535,3.371,13,Ball
